# synapse type	synapse ID	soma distance	section ID	section pt ID	dendrite label	activation times
L2_B2	276	71.529165417	2	61	Dendrite	230.763270899,
L2_B2	277	1394.17799706	72	19	ApicalDendrite	175.031408186,
L2_B2	278	1326.85144753	79	24	ApicalDendrite	1.48512397213,
L2_B2	294	300.453284445	20	154	ApicalDendrite	241.024843748,
L2_B2	298	1423.15059413	59	75	ApicalDendrite	243.365873948,
L2_B2	299	1406.34423524	59	69	ApicalDendrite	243.365873948,
L2_B2	300	88.3083680163	156	28	Dendrite	78.3033330622,
L2_B2	303	1193.95888789	67	12	ApicalDendrite	92.4802346384,
L2_B2	316	56.5588937731	4	23	Dendrite	24.8134773161,
L2_B2	327	1132.37952738	66	116	ApicalDendrite	278.358288174,
L2_B3	18	1444.55957638	82	63	ApicalDendrite	63.9405800318,
L2_B3	29	257.872260119	10	202	ApicalDendrite	290.57698304,
L2_B3	31	295.427103612	9	271	ApicalDendrite	131.620915533,
L2_B3	54	1131.12649767	66	115	ApicalDendrite	219.624043372,
L2_B3	55	1375.89852247	79	45	ApicalDendrite	204.561618169,
L2_B3	78	207.572436049	4	237	Dendrite	36.3342610532,
L2_B3	87	262.266724186	9	239	ApicalDendrite	160.557413902,
L2_B3	89	222.749994926	155	214	Dendrite	142.975957845,
L2_B3	93	1093.43885782	66	90	ApicalDendrite	152.883408286,
L2_B3	101	146.946423003	155	130	Dendrite	211.237165501,
L2_B3	102	237.234275105	10	181	ApicalDendrite	144.788991612,
L2_B3	105	260.321828458	155	256	Dendrite	254.137345211,
L2_B3	113	1372.47837253	77	24	ApicalDendrite	248.123057753,
L2_B3	115	249.481034111	9	225	ApicalDendrite	234.329017248,
L2_B3	116	1389.0845317	77	33	ApicalDendrite	234.329017248,
L2_B3	122	148.972366052	9	107	ApicalDendrite	257.584070728,
L2_B3	136	1319.24278246	59	24	ApicalDendrite	324.403831459,
L2_B3	146	275.379105483	160	335	Dendrite	306.665292658,
L2_B4	2	174.987654433	90	108	Dendrite	23.8448494638,
L2_B4	10	1480.63452159	64	44	ApicalDendrite	290.784206899,
L2_Beta	20	1300.72419652	42	1	ApicalDendrite	316.053146876,
L2_Beta	22	1451.61838889	46	23	ApicalDendrite	252.840682035,
L2_Beta	53	171.772005223	22	4	ApicalDendrite	178.083655122,
L2_Beta	58	179.612010571	4	202	Dendrite	298.632168325,
L2_Beta	67	1347.25368082	48	2	ApicalDendrite	70.8329173598,
L2_Beta	68	1409.10796233	59	70	ApicalDendrite	70.8329173598,81.3872461731,
L2_Beta	69	1474.76116911	50	49	ApicalDendrite	92.1382149948,
L2_Beta	79	181.816932093	22	20	ApicalDendrite	262.366435435,
L2_C1	9	45.819713438	5	3	Dendrite	217.733197338,
L2_C1	33	1128.15606384	40	112	ApicalDendrite	10.9725667535,
L2_C1	43	76.7379654147	120	4	Dendrite	232.835218037,
L2_C1	44	86.6013632349	115	30	Dendrite	232.835218037,
L2_C1	46	125.318625424	116	37	Dendrite	268.786594025,
L2_C1	47	53.5496183993	160	25	Dendrite	268.786594025,
L2_C1	55	157.012833589	108	49	Dendrite	99.7613404301,
L2_C1	56	134.601476306	135	112	Dendrite	99.7613404301,
L2_C1	60	204.194913057	17	58	ApicalDendrite	93.6790288391,
L2_C1	76	1085.63686621	61	75	ApicalDendrite	128.867363459,
L2_C1	77	1450.18063717	50	39	ApicalDendrite	199.770554819,
L2_C1	79	97.341217692	87	27	Dendrite	199.944651283,
L2_C1	80	124.456518569	9	90	ApicalDendrite	199.944651283,
L2_C1	81	135.846183191	84	84	ApicalDendrite	199.944651283,
L2_C1	92	184.648079244	5	188	Dendrite	100.159469806,
L2_C1	114	123.182142802	14	39	ApicalDendrite	213.539547029,
L2_C1	128	1130.41855053	51	102	ApicalDendrite	274.107084901,
L2_C1	133	1111.02136747	66	101	ApicalDendrite	150.669091313,
L2_C1	137	1436.63484275	41	55	ApicalDendrite	291.019389791,
L2_C1	141	198.313968607	10	137	ApicalDendrite	272.742699465,
L2_C1	143	187.780399232	5	197	Dendrite	242.634355323,
L2_C1	145	43.4023436207	160	4	Dendrite	315.275940385,
L2_C1	146	178.338985574	130	149	Dendrite	315.275940385,
L2_C1	147	187.70588668	96	133	Dendrite	192.206174838,
L2_C1	148	106.096453067	155	75	Dendrite	68.0612153777,
L2_C1	149	163.803259981	155	141	Dendrite	68.0612153777,
L2_C1	162	311.426542259	28	92	ApicalDendrite	280.872827684,
L2_C1	165	236.880625344	10	180	ApicalDendrite	216.128676185,
L2_C1	188	1385.73413836	41	34	ApicalDendrite	222.973346257,
L2_C1	194	56.0883936947	112	27	Dendrite	115.786488339,
L2_C1	199	1250.02491952	40	181	ApicalDendrite	238.184790558,
L2_C1	222	109.116810862	84	50	ApicalDendrite	1.17972785838,
L2_C1	240	77.2661550428	13	45	ApicalDendrite	62.1337179147,
L2_C1	241	319.412240278	28	100	ApicalDendrite	62.1337179147,
L2_C1	242	345.318845496	29	16	ApicalDendrite	167.449271173,
L2_C1	252	206.967108396	26	1	ApicalDendrite	206.732829696,
L2_C1	273	1479.21666446	60	97	ApicalDendrite	174.149070049,
L2_C1	274	73.3838666933	112	46	Dendrite	84.4259557161,
L2_C1	275	161.214463536	96	110	Dendrite	84.4259557161,
L2_C1	280	1399.95175915	41	41	ApicalDendrite	112.329415257,
L2_C1	281	337.85115156	30	12	ApicalDendrite	117.634994448,
L2_C1	300	119.201013316	14	34	ApicalDendrite	142.785846805,
L2_C1	301	127.166386723	14	43	ApicalDendrite	60.1579227559,
L2_C1	333	80.987821504	155	34	Dendrite	114.428326384,
L2_C1	336	198.593974263	130	173	Dendrite	308.150306637,
L2_C1	351	51.173973239	106	24	Dendrite	308.317879251,
L2_C1	361	284.97476653	28	49	ApicalDendrite	128.366993122,
L2_C2	31	1222.14533315	51	153	ApicalDendrite	189.539852317,
L2_C2	32	1179.33869614	61	139	ApicalDendrite	189.539852317,
L2_C2	36	222.19776944	18	55	ApicalDendrite	198.886189678,
L2_C2	42	1333.37757899	63	97	ApicalDendrite	123.825865543,197.834469028,
L2_C2	43	1300.01039527	63	75	ApicalDendrite	123.825865543,197.834469028,
L2_C2	131	52.7017514088	106	25	Dendrite	187.352794955,
